frame,abstime,reltime,Line 2 [C]
670,2020-07-13 02:01:18.594000,95.056000,2.687997e+01
676,2020-07-13 02:01:19.527000,95.989000,2.676801e+01
680,2020-07-13 02:01:20.059000,96.521000,2.670909e+01
686,2020-07-13 02:01:20.859000,97.321000,2.660132e+01
690,2020-07-13 02:01:21.392000,97.854000,2.654531e+01
696,2020-07-13 02:01:22.326000,98.788000,2.650635e+01
700,2020-07-13 02:01:22.859000,99.321000,2.638829e+01
706,2020-07-13 02:01:23.792000,100.254000,2.626056e+01
710,2020-07-13 02:01:24.326000,100.788000,2.617626e+01
716,2020-07-13 02:01:25.126000,101.588000,2.607719e+01
720,2020-07-13 02:01:25.659000,102.121000,2.600433e+01
726,2020-07-13 02:01:26.592000,103.054000,2.600494e+01
730,2020-07-13 02:01:27.125000,103.587000,2.598064e+01
736,2020-07-13 02:01:27.926000,104.388000,2.592882e+01
740,2020-07-13 02:01:28.592000,105.054000,2.589261e+01
746,2020-07-13 02:01:29.392000,105.854000,2.583309e+01
750,2020-07-13 02:01:29.926000,106.388000,2.581658e+01
756,2020-07-13 02:01:30.859000,107.321000,2.573218e+01
760,2020-07-13 02:01:31.392000,107.854000,2.568108e+01
766,2020-07-13 02:01:32.192000,108.654000,2.565452e+01
770,2020-07-13 02:01:32.859000,109.321000,2.564709e+01
776,2020-07-13 02:01:33.658000,110.120000,2.566136e+01
780,2020-07-13 02:01:34.191000,110.653000,2.560048e+01
786,2020-07-13 02:01:35.124000,111.586000,2.554986e+01
790,2020-07-13 02:01:35.657000,112.119000,2.558441e+01
796,2020-07-13 02:01:36.458000,112.920000,2.557105e+01
800,2020-07-13 02:01:37.124000,113.586000,2.555240e+01
806,2020-07-13 02:01:37.924000,114.386000,2.556539e+01
810,2020-07-13 02:01:38.458000,114.920000,2.556265e+01
816,2020-07-13 02:01:39.391000,115.853000,2.554404e+01
820,2020-07-13 02:01:39.924000,116.386000,2.554301e+01
826,2020-07-13 02:01:40.724000,117.186000,2.553342e+01
830,2020-07-13 02:01:41.390000,117.852000,2.543906e+01
836,2020-07-13 02:01:42.191000,118.653000,2.543814e+01
840,2020-07-13 02:01:42.724000,119.186000,2.545447e+01
846,2020-07-13 02:01:43.657000,120.119000,2.544028e+01
850,2020-07-13 02:01:44.191000,120.653000,2.543691e+01
856,2020-07-13 02:01:44.991000,121.453000,2.553258e+01
860,2020-07-13 02:01:45.524000,121.986000,2.594651e+01
866,2020-07-13 02:01:46.457000,122.919000,2.812876e+01
870,2020-07-13 02:01:46.991000,123.453000,2.872016e+01
876,2020-07-13 02:01:47.924000,124.386000,2.950602e+01
880,2020-07-13 02:01:48.456000,124.918000,2.997038e+01
886,2020-07-13 02:01:49.256000,125.718000,3.063222e+01
890,2020-07-13 02:01:49.789000,126.251000,3.104055e+01
896,2020-07-13 02:01:50.723000,127.185000,3.168341e+01
900,2020-07-13 02:01:51.256000,127.718000,3.394984e+01
906,2020-07-13 02:01:52.056000,128.518000,4.100126e+01
910,2020-07-13 02:01:52.723000,129.185000,4.643578e+01
916,2020-07-13 02:01:53.523000,129.985000,5.266729e+01
920,2020-07-13 02:01:54.056000,130.518000,5.653636e+01
926,2020-07-13 02:01:54.989000,131.451000,6.211215e+01
930,2020-07-13 02:01:55.523000,131.985000,6.486210e+01
936,2020-07-13 02:01:56.322000,132.784000,6.829398e+01
940,2020-07-13 02:01:56.989000,133.451000,7.075385e+01
946,2020-07-13 02:01:57.789000,134.251000,7.317793e+01
950,2020-07-13 02:01:58.322000,134.784000,7.449376e+01
956,2020-07-13 02:01:59.256000,135.718000,7.629138e+01
960,2020-07-13 02:01:59.789000,136.251000,7.712706e+01
966,2020-07-13 02:02:00.589000,137.051000,7.820418e+01
